128,99;151,71;154,86;158,01;160,64;163,79;166,94;170,09;172,71;175,86;179,01;181,64;184,79;187,94;212,09;214,71;217,86;221,01;224,16;226,79;229,94;233,09;235,71;238,86;279,81;282,96;286,11;288,74;291,89;340,19;343,34;346,49;349,64;352,26;355,41;358,56;382,71;385,34;388,49;391,64;394,26;397,41;400,56
457,79;457,79;465,66;465,66;474,06;474,06;482,46;482,46;490,34;490,34;498,74;498,74;506,61;506,61;515,01;515,01;522,89;522,89;531,29;531,29;539,16;539,16;547,56;547,56;555,96;555,96;564,89;564,89;594,29;594,29;602,69;602,69;611,09;611,09;619,49;619,49;627,89;627,89;636,29;636,29;644,69;644,69;653,09;653,09;661,49;661,49;669,89;669,89;678,29;678,29;686,69;686,69;695,09;695,09;703,49;703,49;711,36;711,36;719,76;719,76;728,16;728,16;737,09;737,09;745,49;745,49;753,89;753,89;762,29;762,29;770,69;770,69;800,09;800,09;808,49;808,49;816,89;816,89;825,29;825,29;833,69;833,69;842,09;842,09;850,49;850,49
465,66;465,66;474,06;474,06;482,46;482,46;490,34;490,34;498,74;498,74;507,14;507,14;515,54;515,54;523,94;523,94;532,34;532,34;540,74;540,74;549,14;549,14;557,54;557,54;565,94;565,94;574,86;574,86;604,79;604,79;613,19;613,19;621,59;621,59;630,51;630,51;638,91;638,91;647,31;647,31;656,24;656,24;664,64;664,64;673,04;673,04;681,96;681,96;690,36;690,36;698,76;698,76;707,69;707,69;716,09;716,09;724,49;724,49;733,41;733,41;741,81;741,81;750,21;750,21;759,14;759,14;767,54;767,54;775,94;775,94;784,86;784,86;814,26;814,26;823,19;823,19;831,59;831,59;840,51;840,51;848,91;848,91;857,31;857,31;866,24;866,24
473,54;473,54;481,94;481,94;490,34;490,34;498,74;498,74;507,66;507,66;516,06;516,06;524,46;524,46;532,86;532,86;541,79;541,79;550,19;550,19;558,59;558,59;566,99;566,99;575,91;575,91;585,36;585,36;615,29;615,29;623,69;623,69;632,61;632,61;641,54;641,54;649,94;649,94;658,86;658,86;667,79;667,79;676,19;676,19;685,11;685,11;694,04;694,04;702,44;702,44;711,36;711,36;720,29;720,29;728,69;728,69;737,61;737,61;746,54;746,54;754,94;754,94;763,86;763,86;772,79;772,79;781,71;781,71;790,11;790,11;799,04;799,04;828,96;828,96;837,89;837,89;846,29;846,29;855,21;855,21;864,14;864,14;873,06;873,06;881,46;881,46
480,89;480,89;489,81;489,81;498,74;498,74;507,14;507,14;516,06;516,06;524,46;524,46;533,39;533,39;542,31;542,31;550,71;550,71;559,64;559,64;568,56;568,56;576,96;576,96;585,89;585,89;595,34;595,34;625,26;625,26;634,19;634,19;643,11;643,11;652,56;652,56;661,49;661,49;670,41;670,41;679,34;679,34;688,26;688,26;697,19;697,19;706,11;706,11;715,04;715,04;723,96;723,96;732,89;732,89;741,81;741,81;750,74;750,74;759,66;759,66;768,59;768,59;777,51;777,51;786,44;786,44;795,36;795,36;804,29;804,29;813,21;813,21;843,66;843,66;852,59;852,59;861,51;861,51;870,44;870,44;879,36;879,36;888,29;888,29;897,21;897,21
488,76;488,76;497,69;497,69;506,61;506,61;515,54;515,54;524,46;524,46;533,39;533,39;542,31;542,31;551,24;551,24;560,16;560,16;569,09;569,09;578,01;578,01;586,94;586,94;595,86;595,86;605,84;605,84;635,76;635,76;645,21;645,21;654,14;654,14;663,06;663,06;672,51;672,51;681,44;681,44;690,89;690,89;699,81;699,81;708,74;708,74;718,19;718,19;727,11;727,11;736,04;736,04;745,49;745,49;754,41;754,41;763,86;763,86;772,79;772,79;781,71;781,71;791,16;791,16;800,09;800,09;809,54;809,54;818,46;818,46;827,39;827,39;857,84;857,84;867,29;867,29;876,21;876,21;885,14;885,14;894,59;894,59;903,51;903,51;912,96;912,96
496,64;496,64;505,56;505,56;515,01;515,01;523,94;523,94;532,86;532,86;542,31;542,31;551,24;551,24;560,16;560,16;569,61;569,61;578,54;578,54;587,46;587,46;596,91;596,91;605,84;605,84;615,81;615,81;646,26;646,26;655,71;655,71;665,16;665,16;674,09;674,09;683,54;683,54;692,99;692,99;701,91;701,91;711,36;711,36;720,81;720,81;730,26;730,26;739,19;739,19;748,64;748,64;758,09;758,09;767,54;767,54;776,46;776,46;785,91;785,91;795,36;795,36;804,81;804,81;813,74;813,74;823,19;823,19;832,64;832,64;842,09;842,09;872,54;872,54;881,46;881,46;890,91;890,91;900,36;900,36;909,81;909,81;919,26;919,26;928,19;928,19
504,51;504,51;513,44;513,44;522,89;522,89;532,34;532,34;541,26;541,26;550,71;550,71;560,16;560,16;569,09;569,09;578,54;578,54;587,99;587,99;597,44;597,44;606,36;606,36;615,81;615,81;626,31;626,31;656,76;656,76;666,21;666,21;675,66;675,66;685,11;685,11;694,56;694,56;704,01;704,01;713,46;713,46;723,44;723,44;732,89;732,89;742,34;742,34;751,79;751,79;761,24;761,24;770,69;770,69;780,14;780,14;789,59;789,59;799,04;799,04;808,49;808,49;817,94;817,94;827,39;827,39;837,36;837,36;846,81;846,81;856,26;856,26;886,71;886,71;896,16;896,16;905,61;905,61;915,59;915,59;925,04;925,04;934,49;934,49;943,94;943,94
512,39;512,39;521,84;521,84;531,29;531,29;540,74;540,74;550,19;550,19;559,64;559,64;569,09;569,09;578,54;578,54;587,99;587,99;597,44;597,44;606,89;606,89;616,34;616,34;625,79;625,79;636,29;636,29;667,26;667,26;676,71;676,71;686,69;686,69;696,14;696,14;706,11;706,11;715,56;715,56;725,01;725,01;734,99;734,99;744,44;744,44;754,41;754,41;763,86;763,86;773,84;773,84;783,29;783,29;792,74;792,74;802,71;802,71;812,16;812,16;822,14;822,14;831,59;831,59;841,56;841,56;851,01;851,01;860,99;860,99;870,44;870,44;901,41;901,41;910,86;910,86;920,84;920,84;930,29;930,29;940,26;940,26;949,71;949,71;959,69;959,69
519,74;519,74;529,71;529,71;539,16;539,16;548,61;548,61;558,59;558,59;568,04;568,04;578,01;578,01;587,46;587,46;596,91;596,91;606,89;606,89;616,34;616,34;626,31;626,31;635,76;635,76;646,79;646,79;677,76;677,76;687,21;687,21;697,19;697,19;707,16;707,16;717,14;717,14;727,11;727,11;736,56;736,56;746,54;746,54;756,51;756,51;766,49;766,49;776,46;776,46;785,91;785,91;795,89;795,89;805,86;805,86;815,84;815,84;825,29;825,29;835,26;835,26;845,24;845,24;855,21;855,21;865,19;865,19;874,64;874,64;884,61;884,61;915,59;915,59;925,56;925,56;935,54;935,54;945,51;945,51;955,49;955,49;965,46;965,46;974,91;974,91
527,61;527,61;537,59;537,59;547,56;547,56;557,01;557,01;566,99;566,99;576,96;576,96;586,94;586,94;596,39;596,39;606,36;606,36;616,34;616,34;626,31;626,31;635,76;635,76;645,74;645,74;656,76;656,76;687,74;687,74;698,24;698,24;708,21;708,21;718,19;718,19;728,16;728,16;738,14;738,14;748,11;748,11;758,09;758,09;768,59;768,59;778,56;778,56;788,54;788,54;798,51;798,51;808,49;808,49;818,46;818,46;828,44;828,44;838,94;838,94;848,91;848,91;858,89;858,89;868,86;868,86;878,84;878,84;888,81;888,81;899,31;899,31;930,29;930,29;940,26;940,26;950,24;950,24;960,21;960,21;970,71;970,71;980,69;980,69;990,66;990,66
535,49;535,49;545,46;545,46;555,44;555,44;565,41;565,41;575,39;575,39;585,36;585,36;595,86;595,86;605,84;605,84;615,81;615,81;625,79;625,79;635,76;635,76;645,74;645,74;655,71;655,71;667,26;667,26;698,24;698,24;708,74;708,74;718,71;718,71;729,21;729,21;739,19;739,19;749,69;749,69;759,66;759,66;770,16;770,16;780,14;780,14;790,64;790,64;800,61;800,61;811,11;811,11;821,09;821,09;831,59;831,59;841,56;841,56;852,06;852,06;862,04;862,04;872,54;872,54;882,51;882,51;893,01;893,01;902,99;902,99;913,49;913,49;944,46;944,46;954,96;954,96;964,94;964,94;975,44;975,44;985,94;985,94;995,91;995,91;1006,41;1006,41
543,36;543,36;553,34;553,34;563,84;563,84;573,81;573,81;584,31;584,31;594,29;594,29;604,26;604,26;614,76;614,76;624,74;624,74;635,24;635,24;645,21;645,21;655,71;655,71;665,69;665,69;677,24;677,24;708,74;708,74;719,24;719,24;729,74;729,74;740,24;740,24;750,21;750,21;760,71;760,71;771,21;771,21;781,71;781,71;792,21;792,21;802,71;802,71;813,21;813,21;823,19;823,19;833,69;833,69;844,19;844,19;854,69;854,69;865,19;865,19;875,69;875,69;886,19;886,19;896,16;896,16;906,66;906,66;917,16;917,16;927,66;927,66;959,16;959,16;969,66;969,66;980,16;980,16;990,66;990,66;1000,64;1000,64;1011,14;1011,14;1021,64;1021,64
551,24;551,24;561,21;561,21;571,71;571,71;582,21;582,21;592,71;592,71;603,21;603,21;613,19;613,19;623,69;623,69;634,19;634,19;644,69;644,69;655,19;655,19;665,16;665,16;675,66;675,66;687,21;687,21;719,24;719,24;729,74;729,74;740,24;740,24;750,74;750,74;761,76;761,76;772,26;772,26;782,76;782,76;793,26;793,26;804,29;804,29;814,79;814,79;825,29;825,29;835,79;835,79;846,29;846,29;857,31;857,31;867,81;867,81;878,31;878,31;888,81;888,81;899,31;899,31;910,34;910,34;920,84;920,84;931,34;931,34;941,84;941,84;973,86;973,86;984,36;984,36;994,86;994,86;1005,36;1005,36;1016,39;1016,39;1026,89;1026,89;1037,39;1037,39
558,59;558,59;569,61;569,61;580,11;580,11;590,61;590,61;601,11;601,11;611,61;611,61;622,11;622,11;632,61;632,61;643,64;643,64;654,14;654,14;664,64;664,64;675,14;675,14;685,64;685,64;697,71;697,71;729,74;729,74;740,24;740,24;751,26;751,26;761,76;761,76;772,79;772,79;783,81;783,81;794,31;794,31;805,34;805,34;815,84;815,84;826,86;826,86;837,36;837,36;848,39;848,39;858,89;858,89;869,91;869,91;880,94;880,94;891,44;891,44;902,46;902,46;912,96;912,96;923,99;923,99;934,49;934,49;945,51;945,51;956,54;956,54;988,04;988,04;999,06;999,06;1009,56;1009,56;1020,59;1020,59;1031,61;1031,61;1042,11;1042,11;1053,14;1053,14
