340,19;353,31;366,44;379,04;392,16;405,29;417,89;431,01;435,21;341,24;351,21;407,39;417,36;427,86;438,36;448,34;458,84;469,34;479,84;490,34;500,84;510,81;521,31;531,81;542,31;552,81;562,79;573,29;583,79;594,29;604,79;615,29;625,26;635,76;646,26;656,76;667,26;677,76;687,74;698,24;708,74;719,24;729,74;653,09;661,49;661,49;669,89;669,89;678,29;678,29;686,69;686,69;695,09;695,09;703,49;703,49;711,36;711,36;719,76;719,76;728,16;728,16;737,09;737,09;745,49;745,49;753,89;753,89;762,29;762,29;770,69;770,69;800,09;800,09;808,49;808,49;816,89;816,89;825,29;825,29;833,69;833,69;842,09;842,09;850,49;850,49
343,34;356,46;369,59;382,71;395,84;408,96;422,09;435,21;435,21;345,96;356,46;412,11;422,61;433,11;443,61;454,11;465,14;475,64;486,14;496,64;507,14;517,64;528,66;539,16;549,66;560,16;570,66;581,69;592,19;602,69;613,19;623,69;634,19;645,21;655,71;666,21;676,71;687,21;698,24;708,74;719,24;729,74;740,24;664,64;673,04;673,04;681,96;681,96;690,36;690,36;698,76;698,76;707,69;707,69;716,09;716,09;724,49;724,49;733,41;733,41;741,81;741,81;750,21;750,21;759,14;759,14;767,54;767,54;775,94;775,94;784,86;784,86;814,26;814,26;823,19;823,19;831,59;831,59;840,51;840,51;848,91;848,91;857,31;857,31;866,24;866,24
346,49;359,61;373,26;386,39;399,51;413,16;426,29;439,41;439,41;345,96;356,46;412,11;422,61;433,11;443,61;454,11;465,14;475,64;486,14;496,64;507,14;517,64;528,66;539,16;549,66;560,16;570,66;581,69;592,19;602,69;613,19;623,69;634,19;645,21;655,71;666,21;676,71;687,21;698,24;708,74;719,24;729,74;740,24;676,19;685,11;685,11;694,04;694,04;702,44;702,44;711,36;711,36;720,29;720,29;728,69;728,69;737,61;737,61;746,54;746,54;754,94;754,94;763,86;763,86;772,79;772,79;781,71;781,71;790,11;790,11;799,04;799,04;828,96;828,96;837,89;837,89;846,29;846,29;855,21;855,21;864,14;864,14;873,06;873,06;881,46;881,46
349,64;362,76;376,41;390,06;403,19;416,84;430,49;444,14;439,41;350,69;406,86;417,36;427,86;438,89;449,39;460,41;470,91;481,94;492,44;503,46;513,96;524,99;535,49;546,51;557,01;568,04;578,54;589,56;600,06;611,09;621,59;632,61;643,11;654,14;665,16;675,66;686,69;697,19;708,21;718,71;729,74;740,24;751,26;688,26;697,19;697,19;706,11;706,11;715,04;715,04;723,96;723,96;732,89;732,89;741,81;741,81;750,74;750,74;759,66;759,66;768,59;768,59;777,51;777,51;786,44;786,44;795,36;795,36;804,29;804,29;813,21;813,21;843,66;843,66;852,59;852,59;861,51;861,51;870,44;870,44;879,36;879,36;888,29;888,29;897,21;897,21
352,26;365,91;379,56;393,21;407,39;421,04;434,69;448,34;444,14;350,69;406,86;417,36;427,86;438,89;449,39;460,41;470,91;481,94;492,44;503,46;513,96;524,99;535,49;546,51;557,01;568,04;578,54;589,56;600,06;611,09;621,59;632,61;643,11;654,14;665,16;675,66;686,69;697,19;708,21;718,71;729,74;740,24;751,26;699,81;708,74;708,74;718,19;718,19;727,11;727,11;736,04;736,04;745,49;745,49;754,41;754,41;763,86;763,86;772,79;772,79;781,71;781,71;791,16;791,16;800,09;800,09;809,54;809,54;818,46;818,46;827,39;827,39;857,84;857,84;867,29;867,29;876,21;876,21;885,14;885,14;894,59;894,59;903,51;903,51;912,96;912,96
355,41;369,06;383,24;396,89;411,06;424,71;438,89;452,54;444,14;355,41;411,59;422,09;433,11;444,14;455,16;466,19;476,69;487,71;498,74;509,76;520,79;531,81;542,84;553,86;564,36;575,39;586,41;597,44;608,46;619,49;630,51;641,54;652,56;663,06;674,09;685,11;696,14;707,16;718,19;729,21;740,24;750,74;761,76;711,36;720,81;720,81;730,26;730,26;739,19;739,19;748,64;748,64;758,09;758,09;767,54;767,54;776,46;776,46;785,91;785,91;795,36;795,36;804,81;804,81;813,74;813,74;823,19;823,19;832,64;832,64;842,09;842,09;872,54;872,54;881,46;881,46;890,91;890,91;900,36;900,36;909,81;909,81;919,26;919,26;928,19;928,19
358,56;372,21;386,39;400,56;414,74;428,91;442,56;456,74;448,34;355,41;411,59;422,09;433,11;444,14;455,16;466,19;476,69;487,71;498,74;509,76;520,79;531,81;542,84;553,86;564,36;575,39;586,41;597,44;608,46;619,49;630,51;641,54;652,56;663,06;674,09;685,11;696,14;707,16;718,19;729,21;740,24;750,74;761,76;723,44;732,89;732,89;742,34;742,34;751,79;751,79;761,24;761,24;770,69;770,69;780,14;780,14;789,59;789,59;799,04;799,04;808,49;808,49;817,94;817,94;827,39;827,39;837,36;837,36;846,81;846,81;856,26;856,26;886,71;886,71;896,16;896,16;905,61;905,61;915,59;915,59;925,04;925,04;934,49;934,49;943,94;943,94
382,71;396,89;411,06;425,24;439,41;453,59;467,76;482,46;448,34;405,29;416,31;427,34;438,36;449,39;460,94;471,96;482,99;494,01;505,04;516,06;527,61;538,64;549,66;560,69;572,24;583,26;594,29;605,31;616,86;627,89;638,91;649,94;661,49;672,51;683,54;694,56;706,11;717,14;728,16;739,19;750,21;761,76;772,79;734,99;744,44;744,44;754,41;754,41;763,86;763,86;773,84;773,84;783,29;783,29;792,74;792,74;802,71;802,71;812,16;812,16;822,14;822,14;831,59;831,59;841,56;841,56;851,01;851,01;860,99;860,99;870,44;870,44;901,41;901,41;910,86;910,86;920,84;920,84;930,29;930,29;940,26;940,26;949,71;949,71;959,69;959,69
385,34;400,04;414,21;428,91;443,09;457,79;471,96;486,66;453,06;405,29;416,31;427,34;438,36;449,39;460,94;471,96;482,99;494,01;505,04;516,06;527,61;538,64;549,66;560,69;572,24;583,26;594,29;605,31;616,86;627,89;638,91;649,94;661,49;672,51;683,54;694,56;706,11;717,14;728,16;739,19;750,21;761,76;772,79;746,54;756,51;756,51;766,49;766,49;776,46;776,46;785,91;785,91;795,89;795,89;805,86;805,86;815,84;815,84;825,29;825,29;835,26;835,26;845,24;845,24;855,21;855,21;865,19;865,19;874,64;874,64;884,61;884,61;915,59;915,59;925,56;925,56;935,54;935,54;945,51;945,51;955,49;955,49;965,46;965,46;974,91;974,91
388,49;403,19;417,89;432,59;446,76;461,46;476,16;490,86;453,06;410,01;421,04;432,59;443,61;455,16;466,19;477,74;488,76;500,31;511,34;522,89;533,91;545,46;557,01;568,04;579,59;590,61;602,16;613,71;624,74;636,29;647,31;658,86;670,41;681,44;692,99;704,01;715,56;727,11;738,14;749,69;760,71;772,26;783,81;758,09;768,59;768,59;778,56;778,56;788,54;788,54;798,51;798,51;808,49;808,49;818,46;818,46;828,44;828,44;838,94;838,94;848,91;848,91;858,89;858,89;868,86;868,86;878,84;878,84;888,81;888,81;899,31;899,31;930,29;930,29;940,26;940,26;950,24;950,24;960,21;960,21;970,71;970,71;980,69;980,69;990,66;990,66
